Time,Name,X,Y,Force,Angle,Speed,SAngle
1.729999,Cannon,80.041008,110.312950,12.000000,0.785398,64.306908,0.462104
1.729999,Earth,0.000000,0.000000,0.000000,0.628471,0.000000,0.918250

1.739999,Cannon,80.328133,110.889000,12.000000,0.785398,64.420700,0.462695
1.739999,Earth,0.000000,0.000000,0.000000,0.627689,0.000000,0.918126

1.749999,Cannon,80.616104,111.465897,12.000000,0.785398,64.534515,0.463285
1.749999,Earth,0.000000,0.000000,0.000000,0.626916,0.000000,0.918004

1.759999,Cannon,80.904922,112.043640,12.000000,0.785398,64.648354,0.463873
1.759999,Earth,0.000000,0.000000,0.000000,0.626151,0.000000,0.917884

1.769999,Cannon,81.194595,112.622231,12.000000,0.785398,64.762222,0.464458
1.769999,Earth,0.000000,0.000000,0.000000,0.625394,0.000000,0.917765

1.779999,Cannon,81.485115,113.201668,12.000000,0.785398,64.876106,0.465042
1.779999,Earth,0.000000,0.000000,0.000000,0.624646,0.000000,0.917649

1.789999,Cannon,81.776482,113.781960,12.000000,0.785398,64.990013,0.465623
1.789999,Earth,0.000000,0.000000,0.000000,0.623906,0.000000,0.917535

1.799999,Cannon,82.068695,114.363098,12.000000,0.785398,65.103943,0.466203
1.799999,Earth,0.000000,0.000000,0.000000,0.623174,0.000000,0.917423

1.809999,Cannon,82.361763,114.945084,12.000000,0.785398,65.217896,0.466780
1.809999,Earth,0.000000,0.000000,0.000000,0.622451,0.000000,0.917312

1.819999,Cannon,82.655678,115.527916,12.000000,0.785398,65.331871,0.467355
1.819999,Earth,0.000000,0.000000,0.000000,0.621735,0.000000,0.917203

1.829999,Cannon,82.950439,116.111603,12.000000,0.785398,65.445862,0.467929
1.829999,Earth,0.000000,0.000000,0.000000,0.621027,0.000000,0.917097

1.839999,Cannon,83.246048,116.696136,12.000000,0.785398,65.559875,0.468500
1.839999,Earth,0.000000,0.000000,0.000000,0.620327,0.000000,0.916991

1.849999,Cannon,83.542503,117.281517,12.000000,0.785398,65.673912,0.469069
1.849999,Earth,0.000000,0.000000,0.000000,0.619634,0.000000,0.916888

1.859999,Cannon,83.839813,117.867744,12.000000,0.785398,65.787971,0.469637
1.859999,Earth,0.000000,0.000000,0.000000,0.618950,0.000000,0.916786

1.869999,Cannon,84.137970,118.454819,12.000000,0.785398,65.902046,0.470202
1.869999,Earth,0.000000,0.000000,0.000000,0.618272,0.000000,0.916686

1.879999,Cannon,84.436974,119.042747,12.000000,0.785398,66.016151,0.470766
1.879999,Earth,0.000000,0.000000,0.000000,0.617603,0.000000,0.916588

1.889999,Cannon,84.736824,119.631523,12.000000,0.785398,66.130272,0.471327
1.889999,Earth,0.000000,0.000000,0.000000,0.616940,0.000000,0.916491

1.899999,Cannon,85.037529,120.221146,12.000000,0.785398,66.244415,0.471887
1.899999,Earth,0.000000,0.000000,0.000000,0.616285,0.000000,0.916396

1.909999,Cannon,85.339081,120.811615,12.000000,0.785398,66.358582,0.472444
1.909999,Earth,0.000000,0.000000,0.000000,0.615637,0.000000,0.916302

1.919999,Cannon,85.641479,121.402931,12.000000,0.785398,66.472763,0.473000
1.919999,Earth,0.000000,0.000000,0.000000,0.614996,0.000000,0.916210

1.929999,Cannon,85.944725,121.995102,12.000000,0.785398,66.586967,0.473554
1.929999,Earth,0.000000,0.000000,0.000000,0.614362,0.000000,0.916119

1.939999,Cannon,86.248817,122.588120,12.000000,0.785398,66.701187,0.474106
1.939999,Earth,0.000000,0.000000,0.000000,0.613735,0.000000,0.916030

1.949998,Cannon,86.553764,123.181984,12.000000,0.785398,66.815430,0.474656
1.949998,Earth,0.000000,0.000000,0.000000,0.613115,0.000000,0.915942

1.959998,Cannon,86.859558,123.776695,12.000000,0.785398,66.929695,0.475204
1.959998,Earth,0.000000,0.000000,0.000000,0.612502,0.000000,0.915856

1.969998,Cannon,87.166199,124.372261,12.000000,0.785398,67.043976,0.475751
1.969998,Earth,0.000000,0.000000,0.000000,0.611896,0.000000,0.915771

1.979998,Cannon,87.473686,124.968674,12.000000,0.785398,67.158279,0.476295
1.979998,Earth,0.000000,0.000000,0.000000,0.611296,0.000000,0.915687

1.989998,Cannon,87.782021,125.565933,12.000000,0.785398,67.272606,0.476838
1.989998,Earth,0.000000,0.000000,0.000000,0.610702,0.000000,0.915605

1.999998,Cannon,88.091209,126.164040,12.000000,0.785398,67.386948,0.477379
1.999998,Earth,0.000000,0.000000,0.000000,0.610116,0.000000,0.915524

2.009999,Cannon,88.401245,126.762993,12.000000,0.785398,67.501312,0.477917
2.009999,Earth,0.000000,0.000000,0.000000,0.609535,0.000000,0.915444

2.019999,Cannon,88.712128,127.362801,12.000000,0.785398,67.615692,0.478455
2.019999,Earth,0.000000,0.000000,0.000000,0.608961,0.000000,0.915366

2.029999,Cannon,89.023857,127.963455,12.000000,0.785398,67.730095,0.478990
2.029999,Earth,0.000000,0.000000,0.000000,0.608394,0.000000,0.915289

2.039999,Cannon,89.336441,128.564957,12.000000,0.785398,67.844513,0.479523
2.039999,Earth,0.000000,0.000000,0.000000,0.607833,0.000000,0.915213

2.049999,Cannon,89.649872,129.167313,12.000000,0.785398,67.958954,0.480055
2.049999,Earth,0.000000,0.000000,0.000000,0.607277,0.000000,0.915138

2.059999,Cannon,89.964149,129.770508,12.000000,0.785398,68.073418,0.480585
2.059999,Earth,0.000000,0.000000,0.000000,0.606728,0.000000,0.915064

2.069999,Cannon,90.279274,130.374557,12.000000,0.785398,68.187897,0.481113
2.069999,Earth,0.000000,0.000000,0.000000,0.606185,0.000000,0.914992

2.079998,Cannon,90.595245,130.979462,12.000000,0.785398,68.302391,0.481640
2.079998,Earth,0.000000,0.000000,0.000000,0.605648,0.000000,0.914921

2.089998,Cannon,90.912071,131.585205,12.000000,0.785398,68.416908,0.482164
2.089998,Earth,0.000000,0.000000,0.000000,0.605117,0.000000,0.914850

2.099998,Cannon,91.229744,132.191803,12.000000,0.785398,68.531441,0.482687
2.099998,Earth,0.000000,0.000000,0.000000,0.604592,0.000000,0.914781

2.109998,Cannon,91.548264,132.799240,12.000000,0.785398,68.645996,0.483208
2.109998,Earth,0.000000,0.000000,0.000000,0.604072,0.000000,0.914713

2.119998,Cannon,91.867630,133.407532,12.000000,0.785398,68.760567,0.483728
2.119998,Earth,0.000000,0.000000,0.000000,0.603558,0.000000,0.914646

2.129998,Cannon,92.187851,134.016678,12.000000,0.785398,68.875160,0.484245
2.129998,Earth,0.000000,0.000000,0.000000,0.603050,0.000000,0.914581

2.139998,Cannon,92.508919,134.626663,12.000000,0.785398,68.989769,0.484761
2.139998,Earth,0.000000,0.000000,0.000000,0.602548,0.000000,0.914516

2.149998,Cannon,92.830833,135.237503,12.000000,0.785398,69.104401,0.485275
2.149998,Earth,0.000000,0.000000,0.000000,0.602051,0.000000,0.914452

2.159998,Cannon,93.153595,135.849182,12.000000,0.785398,69.219048,0.485788
2.159998,Earth,0.000000,0.000000,0.000000,0.601559,0.000000,0.914389

2.169998,Cannon,93.477203,136.461716,12.000000,0.785398,69.333710,0.486299
2.169998,Earth,0.000000,0.000000,0.000000,0.601073,0.000000,0.914327

2.179998,Cannon,93.801666,137.075104,12.000000,0.785398,69.448395,0.486808
2.179998,Earth,0.000000,0.000000,0.000000,0.600592,0.000000,0.914266

2.189998,Cannon,94.126976,137.689331,12.000000,0.785398,69.563095,0.487315
2.189998,Earth,0.000000,0.000000,0.000000,0.600117,0.000000,0.914206

2.199998,Cannon,94.453133,138.304413,12.000000,0.785398,69.677818,0.487821
2.199998,Earth,0.000000,0.000000,0.000000,0.599647,0.000000,0.914147

2.209998,Cannon,94.780136,138.920334,12.000000,0.785398,69.792557,0.488325
2.209998,Earth,0.000000,0.000000,0.000000,0.599182,0.000000,0.914089

2.219998,Cannon,95.107994,139.537109,12.000000,0.785398,69.907310,0.488828
2.219998,Earth,0.000000,0.000000,0.000000,0.598722,0.000000,0.914032

2.229998,Cannon,95.436699,140.154739,12.000000,0.785398,70.022079,0.489329
2.229998,Earth,0.000000,0.000000,0.000000,0.598267,0.000000,0.913975

2.239998,Cannon,95.766251,140.773209,12.000000,0.785398,70.136864,0.489828
2.239998,Earth,0.000000,0.000000,0.000000,0.597818,0.000000,0.913920

2.249998,Cannon,96.096649,141.392532,12.000000,0.785398,70.251671,0.490325
2.249998,Earth,0.000000,0.000000,0.000000,0.597373,0.000000,0.913865

2.259998,Cannon,96.427895,142.012695,12.000000,0.785398,70.366493,0.490821
2.259998,Earth,0.000000,0.000000,0.000000,0.596933,0.000000,0.913811

2.269998,Cannon,96.759995,142.633713,12.000000,0.785398,70.481331,0.491316
2.269998,Earth,0.000000,0.000000,0.000000,0.596499,0.000000,0.913758

2.279998,Cannon,97.092941,143.255585,12.000000,0.785398,70.596191,0.491808
2.279998,Earth,0.000000,0.000000,0.000000,0.596069,0.000000,0.913706

2.289998,Cannon,97.426735,143.878296,12.000000,0.785398,70.711067,0.492299
2.289998,Earth,0.000000,0.000000,0.000000,0.595644,0.000000,0.913655

2.299998,Cannon,97.761375,144.501862,12.000000,0.785398,70.825958,0.492789
2.299998,Earth,0.000000,0.000000,0.000000,0.595223,0.000000,0.913604

2.309998,Cannon,98.096863,145.126282,12.000000,0.785398,70.940872,0.493277
2.309998,Earth,0.000000,0.000000,0.000000,0.594807,0.000000,0.913554

2.319998,Cannon,98.433205,145.751541,12.000000,0.785398,71.055801,0.493763
2.319998,Earth,0.000000,0.000000,0.000000,0.594396,0.000000,0.913505

2.329998,Cannon,98.770393,146.377655,12.000000,0.785398,71.170738,0.494248
2.329998,Earth,0.000000,0.000000,0.000000,0.593990,0.000000,0.913457

2.339998,Cannon,99.108429,147.004608,12.000000,0.785398,71.285698,0.494731
2.339998,Earth,0.000000,0.000000,0.000000,0.593588,0.000000,0.913409

2.349998,Cannon,99.447311,147.632416,12.000000,0.785398,71.400673,0.495213
2.349998,Earth,0.000000,0.000000,0.000000,0.593190,0.000000,0.913362

2.359998,Cannon,99.787048,148.261078,12.000000,0.785398,71.515663,0.495693
2.359998,Earth,0.000000,0.000000,0.000000,0.592797,0.000000,0.913316

2.369998,Cannon,100.127632,148.890579,12.000000,0.785398,71.630669,0.496172
2.369998,Earth,0.000000,0.000000,0.000000,0.592408,0.000000,0.913270

2.379998,Cannon,100.469063,149.520935,12.000000,0.785398,71.745689,0.496649
2.379998,Earth,0.000000,0.000000,0.000000,0.592024,0.000000,0.913225

2.389998,Cannon,100.811340,150.152130,12.000000,0.785398,71.860733,0.497124
2.389998,Earth,0.000000,0.000000,0.000000,0.591644,0.000000,0.913181

2.399998,Cannon,101.154465,150.784180,12.000000,0.785398,71.975792,0.497598
2.399998,Earth,0.000000,0.000000,0.000000,0.591269,0.000000,0.913138

2.409998,Cannon,101.498444,151.417084,12.000000,0.785398,72.090866,0.498071
2.409998,Earth,0.000000,0.000000,0.000000,0.590897,0.000000,0.913095

2.419998,Cannon,101.843269,152.050827,12.000000,0.785398,72.205956,0.498542
2.419998,Earth,0.000000,0.000000,0.000000,0.590530,0.000000,0.913053

2.429998,Cannon,102.188942,152.685425,12.000000,0.785398,72.321060,0.499011
2.429998,Earth,0.000000,0.000000,0.000000,0.590167,0.000000,0.913011

2.439998,Cannon,102.535461,153.320862,12.000000,0.785398,72.436180,0.499479
2.439998,Earth,0.000000,0.000000,0.000000,0.589808,0.000000,0.912970

2.449998,Cannon,102.882835,153.957153,12.000000,0.785398,72.551315,0.499946
2.449998,Earth,0.000000,0.000000,0.000000,0.589453,0.000000,0.912929

2.459998,Cannon,103.231056,154.594299,12.000000,0.785398,72.666473,0.500411
2.459998,Earth,0.000000,0.000000,0.000000,0.589102,0.000000,0.912890

2.469998,Cannon,103.580124,155.232285,12.000000,0.785398,72.781639,0.500874
2.469998,Earth,0.000000,0.000000,0.000000,0.588755,0.000000,0.912850

2.479998,Cannon,103.930038,155.871124,12.000000,0.785398,72.896820,0.501336
2.479998,Earth,0.000000,0.000000,0.000000,0.588413,0.000000,0.912812

2.489998,Cannon,104.280800,156.510803,12.000000,0.785398,73.012016,0.501797
2.489998,Earth,0.000000,0.000000,0.000000,0.588073,0.000000,0.912774

2.499998,Cannon,104.632416,157.151337,12.000000,0.785398,73.127228,0.502256
2.499998,Earth,0.000000,0.000000,0.000000,0.587738,0.000000,0.912736

2.509998,Cannon,104.984879,157.792725,12.000000,0.785398,73.242462,0.502714
2.509998,Earth,0.000000,0.000000,0.000000,0.587407,0.000000,0.912699

2.519998,Cannon,105.338188,158.434952,12.000000,0.785398,73.357712,0.503170
2.519998,Earth,0.000000,0.000000,0.000000,0.587079,0.000000,0.912663

2.529998,Cannon,105.692345,159.078033,12.000000,0.785398,73.472977,0.503625
2.529998,Earth,0.000000,0.000000,0.000000,0.586756,0.000000,0.912627

2.539998,Cannon,106.047356,159.721970,12.000000,0.785398,73.588249,0.504078
2.539998,Earth,0.000000,0.000000,0.000000,0.586436,0.000000,0.912591

2.549998,Cannon,106.403214,160.366745,12.000000,0.785398,73.703537,0.504530
2.549998,Earth,0.000000,0.000000,0.000000,0.586119,0.000000,0.912556

2.559998,Cannon,106.759918,161.012375,12.000000,0.785398,73.818840,0.504981
2.559998,Earth,0.000000,0.000000,0.000000,0.585807,0.000000,0.912522

2.569998,Cannon,107.117470,161.658844,12.000000,0.785398,73.934166,0.505430
2.569998,Earth,0.000000,0.000000,0.000000,0.585497,0.000000,0.912488

2.579998,Cannon,107.475868,162.306168,12.000000,0.785398,74.049500,0.505878
2.579998,Earth,0.000000,0.000000,0.000000,0.585192,0.000000,0.912455

2.589998,Cannon,107.835121,162.954346,12.000000,0.785398,74.164848,0.506324
2.589998,Earth,0.000000,0.000000,0.000000,0.584890,0.000000,0.912422

2.599998,Cannon,108.195221,163.603363,12.000000,0.785398,74.280212,0.506769
2.599998,Earth,0.000000,0.000000,0.000000,0.584591,0.000000,0.912389

2.609998,Cannon,108.556168,164.253235,12.000000,0.785398,74.395592,0.507213
2.609998,Earth,0.000000,0.000000,0.000000,0.584296,0.000000,0.912357

2.619998,Cannon,108.917961,164.903946,12.000000,0.785398,74.510986,0.507655
2.619998,Earth,0.000000,0.000000,0.000000,0.584005,0.000000,0.912326

2.629998,Cannon,109.280609,165.555511,12.000000,0.785398,74.626396,0.508096
2.629998,Earth,0.000000,0.000000,0.000000,0.583717,0.000000,0.912295

2.639998,Cannon,109.644104,166.207932,12.000000,0.785398,74.741821,0.508536
2.639998,Earth,0.000000,0.000000,0.000000,0.583432,0.000000,0.912264

2.649998,Cannon,110.008446,166.861191,12.000000,0.785398,74.857262,0.508974
2.649998,Earth,0.000000,0.000000,0.000000,0.583150,0.000000,0.912234

2.659998,Cannon,110.373634,167.515305,12.000000,0.785398,74.972717,0.509411
2.659998,Earth,0.000000,0.000000,0.000000,0.582872,0.000000,0.912204

2.669998,Cannon,110.739670,168.170258,12.000000,0.785398,75.088181,0.509846
2.669998,Earth,0.000000,0.000000,0.000000,0.582597,0.000000,0.912175

2.679998,Cannon,111.106560,168.826065,12.000000,0.785398,75.203667,0.510280
2.679998,Earth,0.000000,0.000000,0.000000,0.582326,0.000000,0.912146

2.689998,Cannon,111.474297,169.482727,12.000000,0.785398,75.319168,0.510713
2.689998,Earth,0.000000,0.000000,0.000000,0.582057,0.000000,0.912117

2.699998,Cannon,111.842880,170.140228,12.000000,0.785398,75.434685,0.511145
2.699998,Earth,0.000000,0.000000,0.000000,0.581792,0.000000,0.912089

2.709998,Cannon,112.212311,170.798584,12.000000,0.785398,75.550201,0.511575
2.709998,Earth,0.000000,0.000000,0.000000,0.581530,0.000000,0.912061

2.719998,Cannon,112.582588,171.457794,12.000000,0.785398,75.665741,0.512004
2.719998,Earth,0.000000,0.000000,0.000000,0.581271,0.000000,0.912034

2.729998,Cannon,112.953720,172.117844,12.000000,0.785398,75.781288,0.512431
2.729998,Earth,0.000000,0.000000,0.000000,0.581015,0.000000,0.912007

2.739998,Cannon,113.325699,172.778748,12.000000,0.785398,75.896851,0.512857
2.739998,Earth,0.000000,0.000000,0.000000,0.580762,0.000000,0.911981

2.749998,Cannon,113.698524,173.440491,12.000000,0.785398,76.012428,0.513282
2.749998,Earth,0.000000,0.000000,0.000000,0.580512,0.000000,0.911954

2.759998,Cannon,114.072197,174.103088,12.000000,0.785398,76.128021,0.513706
2.759998,Earth,0.000000,0.000000,0.000000,0.580265,0.000000,0.911929

2.769998,Cannon,114.446724,174.766541,12.000000,0.785398,76.243629,0.514129
2.769998,Earth,0.000000,0.000000,0.000000,0.580022,0.000000,0.911903

2.779998,Cannon,114.822098,175.430832,12.000000,0.785398,76.359253,0.514550
2.779998,Earth,0.000000,0.000000,0.000000,0.579781,0.000000,0.911878

2.789998,Cannon,115.198318,176.095978,12.000000,0.785398,76.474884,0.514969
2.789998,Earth,0.000000,0.000000,0.000000,0.579543,0.000000,0.911853

2.799998,Cannon,115.575386,176.761963,12.000000,0.785398,76.590530,0.515388
2.799998,Earth,0.000000,0.000000,0.000000,0.579307,0.000000,0.911829

2.809998,Cannon,115.953300,177.428802,12.000000,0.785398,76.706192,0.515805
2.809998,Earth,0.000000,0.000000,0.000000,0.579075,0.000000,0.911805

2.819998,Cannon,116.332069,178.096497,12.000000,0.785398,76.821869,0.516221
2.819998,Earth,0.000000,0.000000,0.000000,0.578846,0.000000,0.911781

2.829998,Cannon,116.711685,178.765030,12.000000,0.785398,76.937553,0.516636
2.829998,Earth,0.000000,0.000000,0.000000,0.578619,0.000000,0.911758

2.839998,Cannon,117.092148,179.434418,12.000000,0.785398,77.053253,0.517050
2.839998,Earth,0.000000,0.000000,0.000000,0.578395,0.000000,0.911734

2.849998,Cannon,117.473457,180.104645,12.000000,0.785398,77.168968,0.517462
2.849998,Earth,0.000000,0.000000,0.000000,0.578174,0.000000,0.911712

2.859998,Cannon,117.855621,180.775726,12.000000,0.785398,77.284691,0.517873
2.859998,Earth,0.000000,0.000000,0.000000,0.577956,0.000000,0.911689

2.869998,Cannon,118.238632,181.447662,12.000000,0.785398,77.400436,0.518283
2.869998,Earth,0.000000,0.000000,0.000000,0.577740,0.000000,0.911667

2.879998,Cannon,118.622490,182.120438,12.000000,0.785398,77.516190,0.518692
2.879998,Earth,0.000000,0.000000,0.000000,0.577528,0.000000,0.911645

2.889998,Cannon,119.007195,182.794067,12.000000,0.785398,77.631958,0.519099
2.889998,Earth,0.000000,0.000000,0.000000,0.577317,0.000000,0.911623

2.899998,Cannon,119.392746,183.468536,12.000000,0.785398,77.747742,0.519505
2.899998,Earth,0.000000,0.000000,0.000000,0.577110,0.000000,0.911602

2.909998,Cannon,119.779152,184.143860,12.000000,0.785398,77.863533,0.519910
2.909998,Earth,0.000000,0.000000,0.000000,0.576905,0.000000,0.911581

2.919998,Cannon,120.166405,184.820038,12.000000,0.785398,77.979340,0.520314
2.919998,Earth,0.000000,0.000000,0.000000,0.576702,0.000000,0.911561

2.929998,Cannon,120.554504,185.497055,12.000000,0.785398,78.095154,0.520717
2.929998,Earth,0.000000,0.000000,0.000000,0.576502,0.000000,0.911540

2.939998,Cannon,120.943451,186.174927,12.000000,0.785398,78.210983,0.521118
2.939998,Earth,0.000000,0.000000,0.000000,0.576305,0.000000,0.911520

2.949998,Cannon,121.333252,186.853653,12.000000,0.785398,78.326820,0.521518
2.949998,Earth,0.000000,0.000000,0.000000,0.576110,0.000000,0.911500

2.959998,Cannon,121.723900,187.533218,12.000000,0.785398,78.442673,0.521917
2.959998,Earth,0.000000,0.000000,0.000000,0.575917,0.000000,0.911481

2.969998,Cannon,122.115395,188.213638,12.000000,0.785398,78.558540,0.522315
2.969998,Earth,0.000000,0.000000,0.000000,0.575728,0.000000,0.911461

2.979998,Cannon,122.507736,188.894897,12.000000,0.785398,78.674416,0.522712
2.979998,Earth,0.000000,0.000000,0.000000,0.575540,0.000000,0.911442

2.989998,Cannon,122.900925,189.577011,12.000000,0.785398,78.790306,0.523107
2.989998,Earth,0.000000,0.000000,0.000000,0.575355,0.000000,0.911423

2.999998,Cannon,123.294968,190.259979,12.000000,0.785398,78.906212,0.523501
2.999998,Earth,0.000000,0.000000,0.000000,0.575172,0.000000,0.911405

3.009998,Cannon,123.689857,190.943787,12.000000,0.785398,79.022125,0.523895
3.009998,Earth,0.000000,0.000000,0.000000,0.574992,0.000000,0.911387

3.019998,Cannon,124.085594,191.628448,12.000000,0.785398,79.138054,0.524287
3.019998,Earth,0.000000,0.000000,0.000000,0.574814,0.000000,0.911368

3.029998,Cannon,124.482178,192.313950,12.000000,0.785398,79.253998,0.524678
3.029998,Earth,0.000000,0.000000,0.000000,0.574638,0.000000,0.911351

3.039998,Cannon,124.879616,193.000305,12.000000,0.785398,79.369949,0.525067
3.039998,Earth,0.000000,0.000000,0.000000,0.574465,0.000000,0.911333

3.049998,Cannon,125.277901,193.687515,12.000000,0.785398,79.485909,0.525456
3.049998,Earth,0.000000,0.000000,0.000000,0.574294,0.000000,0.911316

3.059998,Cannon,125.677032,194.375565,12.000000,0.785398,79.601891,0.525843
3.059998,Earth,0.000000,0.000000,0.000000,0.574125,0.000000,0.911299

3.069998,Cannon,126.077011,195.064468,12.000000,0.785398,79.717880,0.526230
3.069998,Earth,0.000000,0.000000,0.000000,0.573959,0.000000,0.911282

3.079998,Cannon,126.477837,195.754211,12.000000,0.785398,79.833878,0.526615
3.079998,Earth,0.000000,0.000000,0.000000,0.573794,0.000000,0.911265

3.089998,Cannon,126.879517,196.444809,12.000000,0.785398,79.949890,0.526999
3.089998,Earth,0.000000,0.000000,0.000000,0.573632,0.000000,0.911248

3.099998,Cannon,127.282043,197.136261,12.000000,0.785398,80.065918,0.527382
3.099998,Earth,0.000000,0.000000,0.000000,0.573472,0.000000,0.911232

3.109998,Cannon,127.685417,197.828552,12.000000,0.785398,80.181961,0.527764
3.109998,Earth,0.000000,0.000000,0.000000,0.573315,0.000000,0.911216

3.119998,Cannon,128.089645,198.521698,12.000000,0.785398,80.298004,0.528145
3.119998,Earth,0.000000,0.000000,0.000000,0.573159,0.000000,0.911200

3.129997,Cannon,128.494720,199.215698,12.000000,0.785398,80.414062,0.528524
3.129997,Earth,0.000000,0.000000,0.000000,0.573006,0.000000,0.911185

3.139997,Cannon,128.900635,199.910538,12.000000,0.785398,80.530136,0.528903
3.139997,Earth,0.000000,0.000000,0.000000,0.572854,0.000000,0.911169

3.149997,Cannon,129.307404,200.606232,12.000000,0.785398,80.646217,0.529280
3.149997,Earth,0.000000,0.000000,0.000000,0.572705,0.000000,0.911154

3.159997,Cannon,129.715027,201.302765,12.000000,0.785398,80.762314,0.529657
3.159997,Earth,0.000000,0.000000,0.000000,0.572558,0.000000,0.911139

3.169997,Cannon,130.123489,202.000153,12.000000,0.785398,80.878418,0.530032
3.169997,Earth,0.000000,0.000000,0.000000,0.572413,0.000000,0.911124

3.179997,Cannon,130.532806,202.698395,12.000000,0.785398,80.994530,0.530406
3.179997,Earth,0.000000,0.000000,0.000000,0.572270,0.000000,0.911110

3.189997,Cannon,130.942963,203.397476,12.000000,0.785398,81.110657,0.530780
3.189997,Earth,0.000000,0.000000,0.000000,0.572128,0.000000,0.911095

3.199997,Cannon,131.353973,204.097412,12.000000,0.785398,81.226799,0.531152
3.199997,Earth,0.000000,0.000000,0.000000,0.571989,0.000000,0.911081

3.209997,Cannon,131.765839,204.798187,12.000000,0.785398,81.342949,0.531523
3.209997,Earth,0.000000,0.000000,0.000000,0.571852,0.000000,0.911067

3.219997,Cannon,132.178543,205.499817,12.000000,0.785398,81.459114,0.531893
3.219997,Earth,0.000000,0.000000,0.000000,0.571717,0.000000,0.911053

3.229997,Cannon,132.592102,206.202301,12.000000,0.785398,81.575287,0.532262
3.229997,Earth,0.000000,0.000000,0.000000,0.571584,0.000000,0.911040

3.239997,Cannon,133.006500,206.905624,12.000000,0.785398,81.691467,0.532630
3.239997,Earth,0.000000,0.000000,0.000000,0.571452,0.000000,0.911026

3.249997,Cannon,133.421753,207.609802,12.000000,0.785398,81.807663,0.532997
3.249997,Earth,0.000000,0.000000,0.000000,0.571323,0.000000,0.911013

3.259997,Cannon,133.837860,208.314819,12.000000,0.785398,81.923874,0.533362
3.259997,Earth,0.000000,0.000000,0.000000,0.571195,0.000000,0.911000

3.269997,Cannon,134.254807,209.020691,12.000000,0.785398,82.040092,0.533727
3.269997,Earth,0.000000,0.000000,0.000000,0.571070,0.000000,0.910987

3.279997,Cannon,134.672607,209.727417,12.000000,0.785398,82.156319,0.534091
3.279997,Earth,0.000000,0.000000,0.000000,0.570946,0.000000,0.910974

3.289997,Cannon,135.091263,210.434982,12.000000,0.785398,82.272552,0.534454
3.289997,Earth,0.000000,0.000000,0.000000,0.570824,0.000000,0.910961

3.299997,Cannon,135.510757,211.143402,12.000000,0.785398,82.388802,0.534815
3.299997,Earth,0.000000,0.000000,0.000000,0.570704,0.000000,0.910949

3.309997,Cannon,135.931107,211.852676,12.000000,0.785398,82.505058,0.535176
3.309997,Earth,0.000000,0.000000,0.000000,0.570585,0.000000,0.910936

3.319997,Cannon,136.352295,212.562790,12.000000,0.785398,82.621330,0.535536
3.319997,Earth,0.000000,0.000000,0.000000,0.570469,0.000000,0.910924

3.329997,Cannon,136.774338,213.273758,12.000000,0.785398,82.737610,0.535894
3.329997,Earth,0.000000,0.000000,0.000000,0.570354,0.000000,0.910912

3.339997,Cannon,137.197235,213.985565,12.000000,0.785398,82.853905,0.536252
3.339997,Earth,0.000000,0.000000,0.000000,0.570241,0.000000,0.910900

3.349997,Cannon,137.620972,214.698227,12.000000,0.785398,82.970207,0.536608
3.349997,Earth,0.000000,0.000000,0.000000,0.570130,0.000000,0.910889

3.359997,Cannon,138.045563,215.411743,12.000000,0.785398,83.086517,0.536964
3.359997,Earth,0.000000,0.000000,0.000000,0.570020,0.000000,0.910877

3.369997,Cannon,138.470993,216.126099,12.000000,0.785398,83.202843,0.537319
3.369997,Earth,0.000000,0.000000,0.000000,0.569912,0.000000,0.910866

3.379997,Cannon,138.897278,216.841309,12.000000,0.785398,83.319176,0.537672
3.379997,Earth,0.000000,0.000000,0.000000,0.569806,0.000000,0.910854

3.389997,Cannon,139.324417,217.557358,12.000000,0.785398,83.435516,0.538025
3.389997,Earth,0.000000,0.000000,0.000000,0.569702,0.000000,0.910843

3.399997,Cannon,139.752396,218.274261,12.000000,0.785398,83.551872,0.538377
3.399997,Earth,0.000000,0.000000,0.000000,0.569599,0.000000,0.910832

3.409997,Cannon,140.181229,218.992020,12.000000,0.785398,83.668236,0.538727
3.409997,Earth,0.000000,0.000000,0.000000,0.569498,0.000000,0.910821

3.419997,Cannon,140.610901,219.710617,12.000000,0.785398,83.784607,0.539077
3.419997,Earth,0.000000,0.000000,0.000000,0.569399,0.000000,0.910811

3.429997,Cannon,141.041428,220.430069,12.000000,0.785398,83.900993,0.539426
3.429997,Earth,0.000000,0.000000,0.000000,0.569301,0.000000,0.910800

3.439997,Cannon,141.472809,221.150360,12.000000,0.785398,84.017387,0.539774
3.439997,Earth,0.000000,0.000000,0.000000,0.569204,0.000000,0.910790

3.449997,Cannon,141.905029,221.871506,12.000000,0.785398,84.133797,0.540120
3.449997,Earth,0.000000,0.000000,0.000000,0.569110,0.000000,0.910779

3.459997,Cannon,142.338104,222.593506,12.000000,0.785398,84.250206,0.540466
3.459997,Earth,0.000000,0.000000,0.000000,0.569017,0.000000,0.910769

3.469997,Cannon,142.772034,223.316345,12.000000,0.785398,84.366623,0.540811
